game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,games_l5,minutes_l5,gk_saves_l5,clearances_l5,tackles_l5,assisted_shots_l5,fouled_l5,shots_l5,crosses_l5,shots_on_target_l5,passes_l5,interceptions_l5,fouls_l5,goals_l5,assists_l5,cards_yellow_l5,game_count_l5
Y,28,0,89,0,0,4,0,0,1,0,0,24,1,0,0,0,0,Sat,Premier League,Matchweek 28,Away,L 1-2,Brentford,Arsenal,CM,0.0,0.0,0.0,34.0,1.0,0.1,0.1,0.1,3.0,0.0,17.0,70.8,1.0,15.0,0.0,0.0,0.0,Match Report,0.0,79.5925925925926,0.0,0.0,1.5555555555555556,0.0,0.0,0.5185185185185185,0.0,0.18518518518518517,36.666666666666664,0.7407407407407407,0.0,0.0,0.07407407407407407,0.18518518518518517,14.0,0.0,70.8,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2,22.8,0.6,0.0,0.0,0.2,0.4,25.0
Y,29,0,79,0,0,0,0,0,0,0,0,27,2,0,0,0,1,Sat,Premier League,Matchweek 29,Away,L 1-2,Brentford,Burnley,CM,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,66.7,2.0,10.0,0.0,0.0,0.0,Match Report,0.0,79.92857142857143,0.0,0.0,1.6428571428571428,0.0,0.0,0.5357142857142857,0.0,0.17857142857142858,36.21428571428571,0.75,0.0,0.0,0.07142857142857142,0.17857142857142858,14.5,0.0,71.8,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.2,22.6,0.6,0.0,0.0,0.0,0.2,26.0
Y,30,0,90,0,0,5,0,0,3,0,0,57,2,0,0,0,0,Sat,Premier League,Matchweek 30,Home,D 1-1,Brentford,Manchester Utd,CM,0.0,0.0,0.0,79.0,4.0,0.1,0.1,0.1,10.0,0.0,41.0,71.9,9.0,21.0,1.0,1.0,1.0,Match Report,0.0,79.89655172413794,0.0,0.0,1.5862068965517242,0.0,0.0,0.5172413793103449,0.0,0.1724137931034483,35.89655172413792,0.7931034482758621,0.0,0.0,0.06896551724137931,0.20689655172413793,15.0,0.0,69.6,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2,21.8,0.8,0.0,0.0,0.0,0.4,27.0
Y,31,0,90,0,0,4,0,0,0,0,0,38,3,0,0,0,1,Wed,Premier League,Matchweek 31,Home,D 0-0,Brentford,Brighton,CM,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,33.0,86.8,7.0,22.0,0.0,1.0,0.0,Match Report,0.0,80.23333333333333,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.16666666666666666,36.599999999999994,0.8333333333333334,0.0,0.0,0.06666666666666667,0.2,15.5,0.0,72.4,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.2,29.0,1.2,0.0,0.0,0.0,0.4,28.0
Y,32,0,90,0,0,1,0,0,0,0,0,28,2,0,0,0,0,Sat,Premier League,Matchweek 32,Away,D 3-3,Brentford,Aston Villa,CM,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,85.7,3.0,17.0,1.0,0.0,0.0,Match Report,0.0,80.54838709677419,0.0,0.0,1.7741935483870968,0.0,0.0,0.5806451612903226,0.0,0.16129032258064516,36.64516129032258,0.9032258064516129,0.0,0.0,0.06451612903225806,0.22580645161290322,16.0,0.0,86.8,0.0,0.0,2.8,0.0,0.0,1.2,0.0,0.2,32.8,1.8,0.0,0.0,0.0,0.6,29.0
Y,33,0,90,0,0,1,0,0,1,0,1,46,2,0,0,0,1,Sat,Premier League,Matchweek 33,Home,W 2-0,Brentford,Sheffield Utd,CM,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,69.6,1.0,33.0,1.0,2.0,2.0,Match Report,0.0,80.84375,0.0,0.0,1.75,0.0,0.0,0.5625,0.0,0.15625,36.37499999999999,0.9375,0.0,0.0,0.0625,0.21875,16.5,0.0,87.6,0.0,0.0,2.8,0.0,0.0,0.8,0.0,0.0,34.8,2.0,0.0,0.0,0.0,0.4,30.0
Y,34,0,90,0,0,4,0,0,1,0,0,34,1,0,0,1,0,Sat,Premier League,Matchweek 34,Away,W 5-1,Brentford,Luton Town,"CM,LM,RM",0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.5,4.0,1.0,25.0,73.5,4.0,29.0,0.0,2.0,0.0,Match Report,0.0,81.12121212121212,0.0,0.0,1.7272727272727273,0.0,0.0,0.5757575757575758,0.0,0.18181818181818182,36.66666666666666,0.9696969696969697,0.0,0.0,0.06060606060606061,0.24242424242424243,17.0,0.0,87.8,0.0,0.0,2.2,0.0,0.0,0.8,0.0,0.2,39.2,2.2,0.0,0.0,0.0,0.6,31.0
Y,35,0,67,0,0,1,0,0,0,0,0,38,1,0,0,0,0,Sat,Premier League,Matchweek 35,Away,L 0-1,Brentford,Everton,LM,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.1,1.0,0.0,30.0,78.9,2.0,31.0,0.0,0.0,0.0,Match Report,0.0,81.38235294117646,0.0,0.0,1.7941176470588236,0.0,0.0,0.5882352941176471,0.0,0.17647058823529413,36.58823529411764,0.9705882352941176,0.0,0.0,0.08823529411764706,0.23529411764705882,17.5,0.0,90.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2,40.6,2.0,0.0,0.0,0.2,0.4,32.0
Y,36,0,65,0,0,0,0,0,0,0,0,36,1,0,0,0,0,Sat,Premier League,Matchweek 36,Home,D 0-0,Brentford,Fulham,LM,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,2.0,0.0,30.0,83.3,1.0,30.0,0.0,0.0,0.0,Match Report,0.0,80.97142857142858,0.0,0.0,1.7714285714285714,0.0,0.0,0.5714285714285714,0.0,0.17142857142857143,36.62857142857142,0.9714285714285714,0.0,0.0,0.08571428571428572,0.22857142857142856,18.0,0.0,85.4,0.0,0.0,2.2,0.0,0.0,0.4,0.0,0.2,36.8,1.8,0.0,0.0,0.2,0.4,33.0
Y,37,0,82,0,0,0,0,0,0,0,0,42,1,0,0,0,0,Sat,Premier League,Matchweek 37,Away,W 2-1,Brentford,Bournemouth,"LM,CM",0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,85.7,5.0,40.0,3.0,1.0,1.0,Match Report,0.0,80.52777777777777,0.0,0.0,1.7222222222222223,0.0,0.0,0.5555555555555556,0.0,0.16666666666666666,36.61111111111111,0.9722222222222222,0.0,0.0,0.08333333333333333,0.2222222222222222,18.5,0.0,80.4,0.0,0.0,1.4,0.0,0.0,0.4,0.0,0.2,36.4,1.4,0.0,0.0,0.2,0.2,34.0
Y,38,0,73,0,0,1,0,0,1,0,1,38,0,0,1,0,0,Sun,Premier League,Matchweek 38,Home,L 2-4,Brentford,Newcastle Utd,LM,0.0,0.0,0.0,46.0,2.0,0.2,0.2,0.1,1.0,0.0,32.0,84.2,3.0,27.0,0.0,0.0,0.0,Match Report,0.0,80.56756756756756,0.0,0.0,1.6756756756756757,0.0,0.0,0.5405405405405406,0.0,0.16216216216216217,36.75675675675675,0.972972972972973,0.0,0.0,0.08108108108108109,0.21621621621621623,19.0,0.0,78.8,0.0,0.0,1.2,0.0,0.0,0.4,0.0,0.2,39.2,1.2,0.0,0.0,0.2,0.2,35.0
Y,1,0,90,0,0,0,0,0,0,0,0,130,0,0,0,1,0,Sat,Premier League,Matchweek 1,Home,W 2-1,Arsenal,Nott'ham Forest,CB,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,2.0,1.0,127.0,97.7,7.0,114.0,0.0,0.0,0.0,Match Report,0.0,80.36842105263158,0.0,0.0,1.6578947368421053,0.0,0.0,0.5526315789473685,0.0,0.18421052631578946,36.78947368421052,0.9473684210526315,0.0,0.02631578947368421,0.07894736842105263,0.21052631578947367,19.5,0.0,75.4,0.0,0.0,1.2,0.0,0.0,0.4,0.0,0.2,37.6,0.8,0.0,0.2,0.2,0.0,36.0
Y,2,0,90,0,0,1,0,0,0,0,0,65,2,0,0,0,0,Mon,Premier League,Matchweek 2,Away,W 1-0,Arsenal,Crystal Palace,CB,0.0,0.0,0.0,83.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,93.8,0.0,51.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0
Y,3,0,90,0,0,0,0,0,1,0,0,96,2,0,0,0,0,Sat,Premier League,Matchweek 3,Home,D 2-2,Arsenal,Fulham,CB,0.0,0.0,0.0,104.0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,94.8,12.0,55.0,1.0,1.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,97.5,1.0,0.0,0.0,0.5,0.0,1.5,0.0,90.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,97.5,1.0,0.0,0.0,0.5,0.0,1.5
Y,4,0,90,0,0,0,0,0,0,0,0,79,2,0,0,0,0,Sun,Premier League,Matchweek 4,Home,W 3-1,Arsenal,Manchester Utd,CB,0.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,89.9,7.0,59.0,0.0,1.0,1.0,Match Report,0.0,90.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,97.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,90.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,97.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0
Y,5,0,90,0,0,0,0,0,0,0,0,103,0,0,0,0,0,Sun,Premier League,Matchweek 5,Away,W 1-0,Arsenal,Everton,CB,0.0,0.0,0.0,108.0,2.0,0.0,0.0,0.0,0.0,0.0,94.0,91.3,4.0,72.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,92.5,1.5,0.0,0.0,0.25,0.0,2.5,0.0,90.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,92.5,1.5,0.0,0.0,0.25,0.0,2.5
Y,6,0,90,0,0,2,0,0,0,0,0,50,0,0,0,0,0,Sun,Premier League,Matchweek 6,Home,D 2-2,Arsenal,Tottenham,CB,0.0,0.0,0.0,58.0,4.0,0.0,0.0,0.0,1.0,0.0,44.0,88.0,4.0,43.0,0.0,1.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,94.6,1.2,0.0,0.0,0.2,0.0,3.0,0.0,90.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,94.6,1.2,0.0,0.0,0.2,0.0,3.0
Y,7,0,90,0,0,1,0,0,0,0,0,47,1,0,0,0,0,Sat,Premier League,Matchweek 7,Away,W 4-0,Arsenal,Bournemouth,CB,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,95.7,1.0,36.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,87.16666666666667,1.0,0.0,0.0,0.16666666666666666,0.0,3.5,0.0,90.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,78.6,1.2,0.0,0.0,0.0,0.0,4.0
Y,8,0,90,0,0,2,0,0,0,0,0,70,0,0,0,0,0,Sun,Premier League,Matchweek 8,Home,W 1-0,Arsenal,Manchester City,CB,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,98.6,2.0,59.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,81.42857142857143,1.0,0.0,0.0,0.14285714285714285,0.0,4.0,0.0,90.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,5.0
Y,9,0,90,0,0,1,0,0,0,0,0,98,1,0,0,0,0,Sat,Premier League,Matchweek 9,Away,D 2-2,Arsenal,Chelsea,CB,0.0,0.0,0.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0,89.0,90.8,5.0,66.0,0.0,1.0,1.0,Match Report,0.0,90.0,0.0,0.0,0.75,0.0,0.0,0.125,0.0,0.0,80.0,0.875,0.0,0.0,0.125,0.0,4.5,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.8,0.6,0.0,0.0,0.0,0.0,6.0
Y,10,0,90,0,0,0,0,0,0,0,0,127,0,0,0,0,0,Sat,Premier League,Matchweek 10,Home,W 5-0,Arsenal,Sheffield Utd,CB,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,96.1,6.0,107.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,82.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,5.0,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,73.6,0.4,0.0,0.0,0.0,0.0,7.0
Y,11,0,90,0,0,1,0,0,1,0,0,50,1,0,0,0,0,Sat,Premier League,Matchweek 11,Away,L 0-1,Arsenal,Newcastle Utd,CB,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,90.0,4.0,30.0,1.0,1.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,86.5,0.8,0.0,0.0,0.1,0.0,5.5,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,78.4,0.4,0.0,0.0,0.0,0.0,8.0
Y,12,0,90,0,0,2,0,0,1,0,1,91,0,0,1,0,0,Sat,Premier League,Matchweek 12,Home,W 3-1,Arsenal,Burnley,CB,0.0,0.0,0.0,95.0,0.0,0.6,0.6,0.0,0.0,0.0,84.0,92.3,4.0,74.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.18181818181818182,0.0,0.0,83.18181818181819,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,6.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,78.4,0.6,0.0,0.0,0.0,0.0,9.0
Y,13,0,90,0,0,2,0,0,1,0,0,49,0,0,0,0,0,Sat,Premier League,Matchweek 13,Away,W 1-0,Arsenal,Brentford,CB,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,81.6,0.0,29.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.25,0.0,0.08333333333333333,83.83333333333333,0.75,0.0,0.08333333333333333,0.08333333333333333,0.0,6.5,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.4,0.0,0.2,87.2,0.4,0.0,0.2,0.0,0.0,10.0
Y,14,0,90,0,0,0,0,0,0,0,0,67,0,0,0,0,1,Sat,Premier League,Matchweek 14,Home,W 2-1,Arsenal,Wolves,CB,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,94.0,3.0,46.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,81.15384615384616,0.6923076923076923,0.0,0.07692307692307693,0.07692307692307693,0.0,7.0,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.6,0.0,0.2,83.0,0.4,0.0,0.2,0.0,0.0,11.0
Y,15,0,90,0,0,1,0,0,0,0,0,94,0,0,0,0,0,Tue,Premier League,Matchweek 15,Away,W 4-3,Arsenal,Luton Town,CB,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,89.4,2.0,63.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,80.14285714285714,0.6428571428571429,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,7.5,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2,76.8,0.2,0.0,0.2,0.0,0.2,12.0
Y,16,0,90,0,0,4,0,0,1,0,0,71,0,0,0,0,0,Sat,Premier League,Matchweek 16,Away,L 0-1,Arsenal,Aston Villa,CB,0.0,0.0,0.0,82.0,0.0,0.3,0.3,0.0,2.0,0.0,64.0,90.1,4.0,46.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,81.06666666666666,0.6,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,8.0,0.0,90.0,0.0,0.0,1.2,0.0,0.0,0.6,0.0,0.2,70.2,0.2,0.0,0.2,0.0,0.2,13.0
Y,17,0,90,0,0,2,0,0,0,0,0,65,1,0,0,0,0,Sun,Premier League,Matchweek 17,Home,W 2-0,Arsenal,Brighton,CB,0.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,98.5,4.0,48.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0625,0.0,0.0,0.3125,0.0,0.0625,80.4375,0.5625,0.0,0.0625,0.0625,0.0625,8.5,0.0,90.0,0.0,0.0,1.8,0.0,0.0,0.6,0.0,0.2,74.4,0.0,0.0,0.2,0.0,0.2,14.0
Y,18,0,90,0,0,2,0,0,0,0,0,45,1,0,0,0,0,Sat,Premier League,Matchweek 18,Away,D 1-1,Arsenal,Liverpool,CB,0.0,0.0,0.0,55.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,80.0,1.0,23.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.1176470588235294,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,79.52941176470588,0.5882352941176471,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,9.0,0.0,90.0,0.0,0.0,1.8,0.0,0.0,0.4,0.0,0.0,69.2,0.2,0.0,0.0,0.0,0.2,15.0
Y,19,0,90,0,0,0,0,0,1,0,0,89,0,0,0,0,0,Thu,Premier League,Matchweek 19,Home,L 0-2,Arsenal,West Ham,CB,0.0,0.0,0.0,93.0,2.0,0.1,0.1,0.1,5.0,0.0,84.0,94.4,7.0,71.0,1.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.2777777777777778,0.0,0.05555555555555555,77.61111111111111,0.6111111111111112,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,9.5,0.0,90.0,0.0,0.0,1.8,0.0,0.0,0.2,0.0,0.0,68.4,0.4,0.0,0.0,0.0,0.2,16.0
Y,20,0,90,0,0,1,0,0,0,0,0,105,1,0,0,0,1,Sun,Premier League,Matchweek 20,Away,L 1-2,Arsenal,Fulham,CB,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,91.4,4.0,82.0,2.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.105263157894737,0.0,0.0,0.3157894736842105,0.0,0.05263157894736842,78.21052631578948,0.5789473684210527,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,10.0,0.0,90.0,0.0,0.0,1.8,0.0,0.0,0.4,0.0,0.0,72.8,0.4,0.0,0.0,0.0,0.0,17.0
Y,21,0,90,0,0,0,0,0,0,0,0,58,3,0,0,0,0,Sat,Premier League,Matchweek 21,Home,W 5-0,Arsenal,Crystal Palace,CB,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,91.4,2.0,37.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.1,0.0,0.0,0.3,0.0,0.05,79.55,0.6,0.0,0.05,0.05,0.1,10.5,0.0,90.0,0.0,0.0,1.8,0.0,0.0,0.4,0.0,0.0,75.0,0.6,0.0,0.0,0.0,0.2,18.0
Y,22,0,90,0,0,1,0,0,0,0,0,91,3,0,0,0,0,Tue,Premier League,Matchweek 22,Away,W 2-1,Arsenal,Nott'ham Forest,CB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,94.5,6.0,63.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0476190476190477,0.0,0.0,0.2857142857142857,0.0,0.047619047619047616,78.52380952380952,0.7142857142857143,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,11.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,72.4,1.2,0.0,0.0,0.0,0.2,19.0
Y,23,0,90,0,0,1,0,0,0,0,0,38,1,0,0,0,1,Sun,Premier League,Matchweek 23,Home,W 3-1,Arsenal,Liverpool,CB,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,76.3,0.0,22.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0454545454545454,0.0,0.0,0.2727272727272727,0.0,0.045454545454545456,79.0909090909091,0.8181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,11.5,0.0,90.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,77.6,1.6,0.0,0.0,0.0,0.2,20.0
Y,24,0,90,0,0,0,0,0,1,0,1,78,1,0,1,0,0,Sun,Premier League,Matchweek 24,Away,W 6-0,Arsenal,West Ham,CB,0.0,0.0,0.0,85.0,2.0,0.3,0.3,0.0,1.0,0.0,76.0,97.4,7.0,41.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0434782608695652,0.0,0.0,0.2608695652173913,0.0,0.043478260869565216,77.30434782608695,0.8260869565217391,0.0,0.043478260869565216,0.043478260869565216,0.13043478260869565,12.0,0.0,90.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,76.2,1.6,0.0,0.0,0.0,0.4,21.0
Y,25,0,90,0,0,1,0,0,0,0,0,91,0,0,0,0,0,Sat,Premier League,Matchweek 25,Away,W 5-0,Arsenal,Burnley,CB,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,89.0,1.0,73.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.2916666666666667,0.0,0.08333333333333333,77.33333333333333,0.8333333333333334,0.0,0.08333333333333333,0.041666666666666664,0.125,12.5,0.0,90.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,74.0,1.8,0.0,0.2,0.0,0.4,22.0
Y,26,0,90,0,0,1,0,0,1,0,0,51,0,0,0,0,0,Sat,Premier League,Matchweek 26,Home,W 4-1,Arsenal,Newcastle Utd,CB,0.0,0.0,0.0,55.0,1.0,0.1,0.1,0.0,0.0,0.0,47.0,92.2,4.0,32.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.08,77.88,0.8,0.0,0.08,0.04,0.12,13.0,0.0,90.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,71.2,1.6,0.0,0.2,0.0,0.2,23.0
Y,27,0,90,0,0,0,0,0,0,0,0,173,1,0,0,0,0,Mon,Premier League,Matchweek 27,Away,W 6-0,Arsenal,Sheffield Utd,CB,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0,96.5,12.0,114.0,3.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,76.84615384615384,0.7692307692307693,0.0,0.07692307692307693,0.038461538461538464,0.11538461538461539,13.5,0.0,90.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.2,69.8,1.0,0.0,0.2,0.0,0.2,24.0
Y,28,0,90,0,0,2,0,0,0,0,0,64,0,0,0,0,0,Sat,Premier League,Matchweek 28,Home,W 2-1,Arsenal,Brentford,CB,0.0,0.0,0.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,81.3,4.0,36.0,0.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.2962962962962963,0.0,0.07407407407407407,80.4074074074074,0.7777777777777778,0.0,0.07407407407407407,0.037037037037037035,0.1111111111111111,14.0,0.0,90.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.2,86.2,0.6,0.0,0.2,0.0,0.2,25.0
Y,29,0,90,0,0,3,0,0,0,0,0,33,0,0,0,0,0,Sun,Premier League,Matchweek 30,Away,D 0-0,Arsenal,Manchester City,CB,0.0,0.0,0.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,75.8,4.0,26.0,0.0,2.0,1.0,Match Report,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,79.82142857142857,0.75,0.0,0.07142857142857142,0.03571428571428571,0.10714285714285714,14.5,0.0,90.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.2,91.4,0.4,0.0,0.2,0.0,0.0,26.0
Y,30,0,90,0,0,1,0,0,0,0,0,73,0,0,0,0,0,Wed,Premier League,Matchweek 31,Home,W 2-0,Arsenal,Luton Town,CB,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,98.6,0.0,61.0,0.0,1.0,1.0,Match Report,0.0,90.0,0.0,0.0,1.0689655172413792,0.0,0.0,0.27586206896551724,0.0,0.06896551724137931,78.20689655172414,0.7241379310344828,0.0,0.06896551724137931,0.034482758620689655,0.10344827586206896,15.0,0.0,90.0,0.0,0.0,1.4,0.0,0.0,0.2,0.0,0.0,82.4,0.2,0.0,0.0,0.0,0.0,27.0
Y,31,0,90,0,0,1,0,0,0,0,0,50,0,0,0,0,1,Sat,Premier League,Matchweek 32,Away,W 3-0,Arsenal,Brighton,CB,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,92.0,3.0,26.0,0.0,3.0,2.0,Match Report,0.0,90.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,78.03333333333333,0.7,0.0,0.06666666666666667,0.03333333333333333,0.1,15.5,0.0,90.0,0.0,0.0,1.4,0.0,0.0,0.2,0.0,0.0,78.8,0.2,0.0,0.0,0.0,0.0,28.0
Y,32,0,90,0,0,1,0,0,0,0,0,48,1,0,0,0,0,Sun,Premier League,Matchweek 33,Home,L 0-2,Arsenal,Aston Villa,CB,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,93.8,6.0,27.0,2.0,0.0,0.0,Match Report,0.0,90.0,0.0,0.0,1.064516129032258,0.0,0.0,0.25806451612903225,0.0,0.06451612903225806,77.12903225806451,0.6774193548387096,0.0,0.06451612903225806,0.03225806451612903,0.12903225806451613,16.0,0.0,90.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,78.6,0.2,0.0,0.0,0.0,0.2,29.0
